,NP,NP_Synthesis,NP size_avg (nm),shape,method,Bacteria,Drug,Drug_class,reference,time (hr),Valance_electron,amw,Phylum,Class,Order,Family,Genus,Superkingdom,Species,bac_type,gram,"avg_Incub_period, h","growth_temp, C",isolated_from,MaxAbsEStateIndex,MinEStateIndex,SPS,MolWt,PEOE_VSA13,PEOE_VSA4,PEOE_VSA8,SMR_VSA2,SMR_VSA7,EState_VSA5,EState_VSA6,EState_VSA7,fr_alkyl_halide,fr_allylic_oxid,MIC_NP_log,MIC_drug_log,MIC_drug_NP_log
146,Ag,green_synthesis using Withania coagulans fruits extract,20.0,spherical,MIC,Escherichia coli,Levofloxacin,Quinolines,http://www.nanomedicine-rj.com/article_38645.html,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,14.98365316,-1.315329409,20.26923077,361.373,0.0,0.0,32.3758692,0.0,33.86721055,6.196843572,4.567099648,18.87131891,0,0,2.772588722,0.693147181,-0.6931471805599453
147,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Staphylococcus aureus,Trimethoprim,phenol ethers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,5.848108466,0.15383521,10.23809524,290.323,0.0,4.983978521,18.18111669,0.0,29.45648069,0.0,27.5262362,12.13273414,0,0,2.814307325,0.693147181,-0.6931471805599453
148,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Tetracycline,Tetracyclines,https://www.ingentaconnect.com/content/asp/jnn/2018/00000018/00000006/art00007;jsessionid=1toednqh7tf1q.x-ic-live-02,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,2.772588722,1.386294361,-0.6931471805599453
149,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Staphylococcus aureus,Doxycycline,Tetracyclines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,13.31702838,-2.89477903,33.33333333,462.455,5.907179729,0.0,11.49101058,0.0,51.99054299,25.06162076,19.05647134,0.0,0,0,2.20428759,1.386294361,-0.6931471805599453
150,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Streptococcus mutans,Chloramphenicol,Benzene derivatives,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Bacteria,Streptococcus mutans,pathogenic,p,36.0,37,carious dentine,11.30478637,-1.325823356,13.85,323.132,11.594566,0.0,12.13273414,0.0,39.94323803,24.26546827,0.0,0.0,2,0,2.71735451,1.386294361,-0.6931471805599453
151,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Acinetobacter baumannii,Doxycycline,Tetracyclines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,13.31702838,-2.89477903,33.33333333,462.455,5.907179729,0.0,11.49101058,0.0,51.99054299,25.06162076,19.05647134,0.0,0,0,3.006881602,4.158883083,-0.6931471805599453
152,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Acinetobacter baumannii,Tetracycline,Tetracyclines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,3.006881602,4.158883083,-0.6931471805599453
153,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Acinetobacter baumannii,Trimethoprim,phenol ethers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,5.848108466,0.15383521,10.23809524,290.323,0.0,4.983978521,18.18111669,0.0,29.45648069,0.0,27.5262362,12.13273414,0,0,3.006881602,4.158883083,-0.6931471805599453
154,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Salmonella typhimurium,Tetracycline,Tetracyclines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Bacteria,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,39.0,37,meat,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,2.82397857,4.852030264,-0.6931471805599453
155,Au,chem_synthesis using hydrogen tetrachloroaureate,16.5,spherical,MIC,Staphylococcus aureus,Ciprofloxacin,Quinolines,https://www.lifesciencesite.com/lsj/life0804/008_6966life0804_37_44.pdf,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,1.139434283,1.832581464,-0.2484613592984996
156,Au,chem_synthesis using hydrogen tetrachloroaureate,16.5,spherical,MIC,Staphylococcus aureus,Fluconazole,Benzene and substituted derivatives,https://www.lifesciencesite.com/lsj/life0804/008_6966life0804_37_44.pdf,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,14.11247496,-1.69525463,11.77272727,306.276,0.0,10.19736362,11.62981856,0.0,60.70627468,40.73925324,0.0,0.0,0,0,1.139434283,1.832581464,-0.2484613592984996
157,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Levofloxacin,Quinolines,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,14.98365316,-1.315329409,20.26923077,361.373,0.0,0.0,32.3758692,0.0,33.86721055,6.196843572,4.567099648,18.87131891,0,0,3.161073975,2.079441542,-0.2231435513142097
158,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Ciprofloxacin,Quinolines,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,2.50959099,3.442019376,0.0
159,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Candida albicans,Amphotericin B,Organooxygen compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,84.0,37,mouth,12.61321938,-2.325405557,45.49230769,924.091,0.0,0.0,37.51909858,0.0,85.0642815,12.99975731,80.68369557,19.07577741,0,12,3.465735903,-1.386294361,0.6931471805599453
160,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Meropenem,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,3.161073975,0.693147181,0.6931471805599453
161,Ag,green_synthesis from fungus Aspergillus flavus,26.06,spherical,MIC,Pseudomonas aeruginosa,Meropenem,Lactams,https://academic.oup.com/lambio/article/75/3/680/6989369,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,12.34083946,-1.11933621,34.57692308,383.47,0.0,0.0,36.71308096,0.0,10.60217583,16.66179468,25.9189909,6.9237372,0,0,3.161073975,1.386294361,0.6931471805599453
162,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Acinetobacter baumannii,Imipenem,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.93841503,-1.104253643,26.1,299.352,0.0,0.0,23.62356815,5.409283606,10.60217583,16.66179468,6.9237372,0.0,0,0,2.079441542,2.079441542,0.6931471805599453
163,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Staphylococcus aureus,Tetracycline,Tetracyclines,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus aureus,pathogenic,p,36.0,37,skin,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,2.814307325,2.772588722,0.6931471805599453
164,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Acinetobacter baumannii,Cefepime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.89283297,-1.366845971,24.75,480.572,11.81435946,0.0,29.54766415,0.0,22.34413461,23.77159222,5.38006277,0.0,0,0,2.079441542,3.465735903,0.6931471805599453
165,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Ciprofloxacin,Quinolines,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,2.50959099,4.135166557,0.6931471805599453
166,Ag,green_synthesis using extract of Acinetobacter baumannii,4.7,spherical,MIC,Acinetobacter baumannii,Ceftazidime,Lactams,https://www.nature.com/articles/s41598-022-19698-0,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,13.11432809,-1.753218546,19.67567568,546.587,11.81435946,0.0,28.83875504,0.0,52.93692296,30.98942212,29.09352093,6.066367068,0,0,2.079441542,4.158883083,0.6931471805599453
167,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Streptococcus mutans,Ampicillin,Organoheterocyclic compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Bacteria,Streptococcus mutans,pathogenic,p,36.0,37,carious dentine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,2.656361062,4.158883083,0.6931471805599453
168,Au,green_synthesis from Bacillus sp.,22.0,"spherical, triangular and hexagonal",MIC,Staphylococcus epidermidis ,Gentamycin,Aminoglycoside ,https://link.springer.com/article/10.1007/s13404-015-0162-4,24,11,196.967,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Bacteria,Staphylococcus epidermidis,non-pathogenic,p,48.0,35,skin,11.12947795,-1.291217054,51.03125,1390.728,0.0,0.0,54.87948304,0.0,0.0,0.0,41.91422755,20.89514638,0,0,2.50959099,4.828313737,0.6931471805599453
169,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Amikacin,Organooxygen compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.57843074,-1.755830655,47.05,585.608,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,0,0,2.405620349,4.852030264,0.6931471805599453
170,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Shigella sonnei,Trimethoprim,phenol ethers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,5.848108466,0.15383521,10.23809524,290.323,0.0,4.983978521,18.18111669,0.0,29.45648069,0.0,27.5262362,12.13273414,0,0,2.178163637,4.852030264,0.6931471805599453
171,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Acinetobacter baumannii,Amikacin,Organooxygen compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.57843074,-1.755830655,47.05,585.608,0.0,0.0,12.58659724,0.0,0.0,0.0,0.0,0.0,0,0,3.006881602,4.852030264,0.6931471805599453
172,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Gentamicin,Aminoglycoside ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.12947795,-1.286897326,50.18181818,477.603,0.0,0.0,18.12552249,0.0,0.0,0.0,13.97140918,13.97140918,0,0,2.405620349,5.545177444,0.6931471805599453
173,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Shigella sonnei,Ampicillin,Organoheterocyclic compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,2.178163637,5.545177444,0.6931471805599453
174,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Pseudomonas aeruginosa,Kanamycin,Organooxygen compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,10.93437059,-1.661604858,53.72727273,484.503,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,1.772428528,6.238324625,0.6931471805599453
175,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Acinetobacter baumannii,Gentamicin,Aminoglycoside ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,11.12947795,-1.286897326,50.18181818,477.603,0.0,0.0,18.12552249,0.0,0.0,0.0,13.97140918,13.97140918,0,0,3.006881602,6.238324625,0.6931471805599453
176,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Pseudomonas aeruginosa,Kanamycin,Organooxygen compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonas aeruginosa,opportunistic pathogen,n,48.0,37,soil,10.93437059,-1.661604858,53.72727273,484.503,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,2.30640842,6.238324625,0.6931471805599453
177,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Candida albicans,Fluconazole,Benzene and substituted derivatives,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,84.0,37,mouth,14.11247496,-1.69525463,11.77272727,306.276,0.0,10.19736362,11.62981856,0.0,60.70627468,40.73925324,0.0,0.0,0,0,3.465735903,6.931471806,0.6931471805599453
178,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Malassezia furfur,Ketoconazole,Diazinanes,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Eukaryota,Malassezia furfur,opportunistic pathogen,f,24.0,35,skin,11.5533428,-1.081078001,22.13888889,531.44,0.0,0.0,61.76992105,0.0,76.79429482,0.0,31.58063498,45.99568829,0,0,3.465735903,6.931471806,0.6931471805599453
179,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Escherichia coli,Ketoconazole,Diazinanes,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,11.5533428,-1.081078001,22.13888889,531.44,0.0,0.0,61.76992105,0.0,76.79429482,0.0,31.58063498,45.99568829,0,0,3.465735903,6.931471806,0.6931471805599453
180,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Klebsiella aerogenes,Amoxicillin,Lactams,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella aerogenes,opportunistic pathogen,n,36.0,30,water,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,2.618575778,6.931471806,0.6931471805599453
181,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MBC,Klebsiella aerogenes,Amoxicillin,Lactams,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Bacteria,Klebsiella aerogenes,opportunistic pathogen,n,36.0,30,water,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,3.263460244,6.931471806,0.6931471805599453
182,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Candida albicans,Fluconazole,Benzene and substituted derivatives,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,84.0,37,mouth,14.11247496,-1.69525463,11.77272727,306.276,0.0,10.19736362,11.62981856,0.0,60.70627468,40.73925324,0.0,0.0,0,0,3.411649464,6.931471806,0.6931471805599453
183,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Candida albicans,Ketoconazole,Diazinanes,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,84.0,37,mouth,11.5533428,-1.081078001,22.13888889,531.44,0.0,0.0,61.76992105,0.0,76.79429482,0.0,31.58063498,45.99568829,0,0,3.411649464,6.931471806,0.6931471805599453
184,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Malassezia furfur,Ketoconazole,Diazinanes,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Eukaryota,Malassezia furfur,opportunistic pathogen,f,24.0,35,skin,11.5533428,-1.081078001,22.13888889,531.44,0.0,0.0,61.76992105,0.0,76.79429482,0.0,31.58063498,45.99568829,0,0,4.08469639,6.931471806,0.6931471805599453
185,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Shigella sonnei,Amoxicillin,Lactams,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Bacteria,Shigella sonnei,pathogenic,n,54.0,37,water,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,2.178163637,7.624618986,0.6931471805599453
186,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Amoxicillin,Lactams,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.3475389,-1.056554474,28.04,365.411,0.0,0.0,4.747022453,0.0,29.82891977,40.92726295,13.8474744,0.0,0,0,2.405620349,8.317766167,0.6931471805599453
187,Ag,green_synthesis using Acinetobacter calcoaceticus,10.0,spherical,MIC,Acinetobacter baumannii,Ampicillin,Organoheterocyclic compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3826770/,20,11,107.868,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Bacteria,Acinetobacter baumannii,pathogenic,n,36.0,37,urine,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,2.405620349,8.317766167,0.6931471805599453
188,Au,chem_synthesis using hydrogen tetrachloroaureate,16.5,spherical,MIC,Candida albicans,Ciprofloxacin,Quinolines,https://www.lifesciencesite.com/lsj/life0804/008_6966life0804_37_44.pdf,24,11,196.967,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,84.0,37,mouth,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,1.832581464,1.832581464,1.1394342831883648
189,Au,chem_synthesis using hydrogen tetrachloroaureate,16.5,spherical,MIC,Aspergillus niger,Ciprofloxacin,Quinolines,https://www.lifesciencesite.com/lsj/life0804/008_6966life0804_37_44.pdf,24,11,196.967,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Eukaryota,Aspergillus niger,pathogenic,f,36.0,30,soil,14.60768519,-1.27510223,18.125,331.347,0.0,0.0,43.80393424,0.0,39.93357762,12.26321064,6.066367068,9.467009379,0,0,1.832581464,1.832581464,1.1394342831883648
190,Au,chem_synthesis using hydrogen tetrachloroaureate,16.5,spherical,MIC,Candida albicans,Fluconazole,Benzene and substituted derivatives,https://www.lifesciencesite.com/lsj/life0804/008_6966life0804_37_44.pdf,24,11,196.967,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Eukaryota,Candida albicans,pathogenic,f,84.0,37,mouth,14.11247496,-1.69525463,11.77272727,306.276,0.0,10.19736362,11.62981856,0.0,60.70627468,40.73925324,0.0,0.0,0,0,1.832581464,1.832581464,1.1394342831883648
191,Au,chem_synthesis using hydrogen tetrachloroaureate,16.5,spherical,MIC,Aspergillus niger,Fluconazole,Benzene and substituted derivatives,https://www.lifesciencesite.com/lsj/life0804/008_6966life0804_37_44.pdf,24,11,196.967,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Eukaryota,Aspergillus niger,pathogenic,f,36.0,30,soil,14.11247496,-1.69525463,11.77272727,306.276,0.0,10.19736362,11.62981856,0.0,60.70627468,40.73925324,0.0,0.0,0,0,1.832581464,1.832581464,1.1394342831883648
192,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Bacillus subtilis,Ampicillin,Organoheterocyclic compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,12.33417297,-1.033228263,28.70833333,349.412,0.0,0.0,4.747022453,0.0,35.89528683,16.66179468,38.11294267,6.066367068,0,0,4.158883083,-2.748872196,1.3862943611198906
193,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Bacillus subtilis,Tetracycline,Tetracyclines,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,13.31369504,-2.745033659,34.375,444.44,5.907179729,0.0,17.40891662,0.0,51.99054299,44.1180921,0.0,0.0,0,0,3.853927877,-2.079441542,1.3862943611198906
194,Ag,"purchased from US Research Nanomaterials, Inc. ",20.0,spherical,MIC,Escherichia coli,Kanamycin,Organooxygen compounds,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/,18,11,107.868,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Bacteria,Escherichia coli,pathogenic,n,84.0,37,urine,10.93437059,-1.661604858,53.72727273,484.503,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,4.158883083,0.693147181,1.3862943611198906
195,Ag,green_synthesis using Streptomyces xinghaiensis,12.5,spherical,MIC,Bacillus subtilis,Kanamycin,Organooxygen compounds,https://link.springer.com/article/10.1007/s11274-017-2406-3,24,11,107.868,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria,Bacillus subtilis,non-pathogenic,p,7.08,30,soil,10.93437059,-1.661604858,53.72727273,484.503,0.0,0.0,18.62843806,0.0,0.0,0.0,0.0,0.0,0,0,3.853927877,0.693147181,1.3862943611198906
